station_seqnum,Stations_id,elevation,latitude,longitude,Stationsname,who_entered,source_seqnum,country_seqnum,use_rank
1414152,4549,1021,48.1002,8.1969,Schönwald/Schwarzwald,7,117,203,1
1414153,4551,53,51.9856,13.7754,"Schönwalde, Kreis Dahme-Spremberg",7,117,203,1
1414154,4552,290,52.193,10.782,Schöppenstedt-Groß Rode,7,117,203,1
1414155,4553,100,52.0917,7.2431,Schöppingen,7,117,203,1
1414156,4554,408,49.8387,9.462,Schollbrunn,7,117,203,1
1414157,4555,29,52.663,12.1812,Schollene,7,117,203,1
1414158,4556,904,48.1402,8.1991,Schonach,7,117,203,1
1414159,4557,399,47.6464,7.844,Schopfheim-Eichen,7,117,203,1
1414160,4558,376,47.65,7.8333,Schopfheim (Hebelstr.),7,117,203,1
1414161,4559,398,49.1644,12.6175,Schorndorf-Knöbling,7,117,203,1
1414162,4560,265,50.4925,9.1226,Schotten,7,117,203,1
1414163,4561,702,50.5172,9.2233,Schotten-Breungeshain ( Jugendherberge),7,117,203,1
1414164,4562,565,50.5167,9.2167,Schotten-Breungeshain,7,117,203,1
1414165,4563,502,48.2167,8.3833,Schramberg,7,117,203,1
1414166,4564,135,51.4343,11.6685,Schraplau,7,117,203,1
1414167,4565,264,50.8333,9.25,Schrecksbach-Holzburg,7,117,203,1
1414168,4566,46,52.9738,12.1115,Schrepkow,7,117,203,1
1414169,4567,417,48.5532,11.2844,Schrobenhausen,7,117,203,1
1414170,4568,455,49.345,9.981,Schrozberg,7,117,203,1
1414171,4569,456,49.3833,10.0667,Schrozberg-Spielbach,7,117,203,1
1414172,4570,31,52.3167,7.2333,Schüttorf,7,117,203,1
1414173,4571,504,51.8369,10.4312,Schulenberg,7,117,203,1
1414174,4572,586,48.0111,9.6857,"Schussenried, Bad-Olzreute",7,117,203,1
1414175,4573,255,48.2693,7.9533,Schuttertal,7,117,203,1
1414176,4574,398,48.2188,7.9597,Schuttertal-Schweighausen,7,117,203,1
1414177,4575,13,53.9463,12.0052,Schwaan-Bandow,7,117,203,1
1414178,4576,343,49.3261,11.012,Schwabach (A),7,117,203,1
1414179,4577,344,49.3264,11.0118,Schwabach,7,117,203,1
1414180,4578,730,47.8249,10.8362,Schwabbruck,7,117,203,1
1414181,4579,538,48.2008,10.7293,Schwabmünchen,7,117,203,1
1414182,4580,4,54.4,9.1833,Schwabstedt,7,117,203,1
1414183,4581,415,48.7768,9.8025,Schwäbisch Gmünd-Strassdorf,7,117,203,1
1414184,4582,358,49.0823,9.6892,Schwäbisch Hall-Bibersfeld,7,117,203,1
1414185,4584,444,48.3667,11.8,Schwaigermoos,7,117,203,1
1414186,4585,197,49.1287,9.0048,Schwaigern-Stetten am Heuchelberg,7,117,203,1
1414187,4586,320,50.1394,8.0627,"Schwalbach, Bad",7,117,203,1
1414188,4587,480,50.1219,8.0363,"Schwalbach, Bad-Langenseifen",7,117,203,1
1414189,4588,260,50.6913,10.3507,Schwallungen,7,117,203,1
1414190,4589,212,50.9181,9.1734,Schwalmstadt-Treysa,7,117,203,1
1414191,4590,325,50.7,9.3333,Schwalmtal-Brauerschwend,7,117,203,1
1414192,4591,153,48.3848,7.7584,Schwanau-Ottenheim,7,117,203,1
1414193,4592,356,49.3278,12.0871,Schwandorf,7,117,203,1
1414194,4593,117,51.9639,11.1208,Schwanebeck,7,117,203,1
1414195,4594,2,53.2338,8.5115,Schwanewede-Neuenkirchen,7,117,203,1
1414196,4595,7,53.2667,8.6,Schwanewede-Meyenburg,7,117,203,1
1414197,4597,792,47.5769,10.7181,Schwangau-Horn,7,117,203,1
1414198,4598,1008,47.5574,10.7498,Schwangau-Neuschwanstein,7,117,203,1
1414199,4599,331,49.3425,11.1077,Wendelstein-Kleinschwarzenlohe,7,117,203,1
1414200,4600,12,52.9081,9.0452,Schwarme,7,117,203,1
1414201,4601,28,52.6797,9.6524,Essel,7,117,203,1
1414202,4602,27,53.9385,10.6983,"Schwartau,Bad -Groß Parin",7,117,203,1
1414203,4603,188,49.7975,10.2191,Schwarzach/Main,7,117,203,1
1414204,4604,893,47.6333,12.85,Schwarzbachwacht,7,117,203,1
1414205,4605,277,50.6441,11.1936,Schwarzburg,7,117,203,1
1414206,4606,116,51.5167,14.35,Schwarze Pumpe,7,117,203,1
1414207,4607,637,50.308,11.643,Naila-Lippertsgrün,7,117,203,1
1414208,4608,685,50.2666,11.64,Schwarzenbach am Wald-Rodeck,7,117,203,1
1414209,4609,522,50.1926,11.8932,Schwarzenbach-Götzmannsgrün,7,117,203,1
1414210,4610,787,50.279,11.6478,Schwarzenbach am Wald (Döbraberg),7,117,203,1
1414211,4611,40,53.5032,10.4868,Schwarzenbek,7,117,203,1
1414212,4612,418,50.5513,12.7678,Schwarzenberg,7,117,203,1
1414213,4614,620,48.3667,8.2333,Schwarzenbruch,7,117,203,1
1414214,4615,363,49.3577,11.2443,Schwarzenbruck,7,117,203,1
1414215,4616,365,49.3906,12.1352,Schwarzenfeld,7,117,203,1
1414216,4617,1373,47.6705,11.8539,Obere Firstalm/Schlierseer Berge,7,117,203,1
1414217,4618,30,52.747,11.9792,Hohenberg-Krusemark-Schwarzholz,7,117,203,1
1414218,4619,6,53.0696,14.3234,Schwedt/Oder,7,117,203,1
1414219,4620,723,47.6816,7.8816,Schopfheim-Schweigmatt,7,117,203,1
1414220,4621,240,50.0575,10.216,Schweinfurt-Gartenstadt,7,117,203,1
1414221,4622,536,48.1923,9.9577,Schwendi-Kleinschafhausen,7,117,203,1
1414222,4623,834,48.1042,8.9976,"Schwenningen, Kreis Sigmaringen",7,117,203,1
1414223,4624,142,51.3309,13.959,Schwepnitz,7,117,203,1
1414224,4625,59,53.6424,11.3871,Schwerin,7,117,203,1
1414225,4626,48,53.611,11.3854,Schwerin-Görries,7,117,203,1
1414226,4627,38,53.6,11.4833,Schwerin-Müß,7,117,203,1
1414227,4628,180,51.4667,7.5667,Schwerte,7,117,203,1
1414228,4629,37,54.5166,9.142,Schwesing,7,117,203,1
1414229,4630,100,49.3815,8.5707,Schwetzingen,7,117,203,1
1414230,4631,365,50.45,10.3667,Schwickershausen,7,117,203,1
1414231,4632,64,53.6449,12.6813,Schwinkendorf,7,117,203,1
1414232,4633,150,51.2726,14.4912,Sdier (Wasserwerk),7,117,203,1
1414233,4634,335,50.9774,14.2588,Sebnitz,7,117,203,1
1414234,4635,212,51.1518,10.474,Mühlhausen-Seebach,7,117,203,1
1414235,4636,28,52.891,11.0194,Seebenau,7,117,203,1
1414236,4637,31,52.5404,13.1243,Staaken,7,117,203,1
1414237,4638,48,53.1682,10.7079,"Seedorf, Kreis Lüneburg",7,117,203,1
1414238,4639,36,54.0302,10.475,"Seedorf, Kreis Segeberg -Blomnath",7,117,203,1
1414239,4640,646,48.031,11.252,Seefeld/Oberbayern-Unering,7,117,203,1
1414240,4641,802,47.6711,10.6271,Seeg (Kläranlage),7,117,203,1
1414241,4642,21,52.8911,11.7297,Seehausen,7,117,203,1
1414242,4645,140,52.1,11.298,Seehausen/Bördekreis,7,117,203,1
1414243,4646,132,49.75,8.6333,Seeheim-Jugenheim,7,117,203,1
1414244,4647,255,48.3109,7.948,Seelbach,7,117,203,1
1414245,4648,55,52.5325,14.3748,Seelow,7,117,203,1
1414246,4649,214,50.8698,7.3228,Seelscheid,7,117,203,1
1414247,4650,344,49.8417,7.5541,Seesbach/Nahe,7,117,203,1
1414248,4651,189,51.904,10.1885,Seesen,7,117,203,1
1414249,4652,132,51.9444,10.1327,Seesen-Rhüden,7,117,203,1
1414250,4653,584,47.8208,11.3143,Seeshaupt,7,117,203,1
1414251,4654,14,53.3833,10,Seevetal-Hittfeld,7,117,203,1
1414252,4655,804,48.5975,8.4268,Seewald-Besenfeld,7,117,203,1
1414253,4656,49,53.9278,10.2993,"Segeberg, Bad",7,117,203,1
1414254,4657,782,47.6587,8.0759,Görwihl-Burg,7,117,203,1
1414255,4658,184,49.6739,10.1421,Segnitz,7,117,203,1
1414256,4659,64,52.3186,9.9635,Sehnde,7,117,203,1
1414257,4660,215,50.95,11.9667,Seifartsdorf,7,117,203,1
1414258,4661,205,50.6299,7.5603,Seifen,7,117,203,1
1414259,4662,435,50.05,6.65,Seinsfeld,7,117,203,1
1414260,4664,611,50.1969,12.1727,Selb/Oberfranken-Wildenau,7,117,203,1
1414261,4666,40,54.3444,10.4581,Köhn,7,117,203,1
1414262,4667,46,51.0395,5.9071,Selfkant-Havert,7,117,203,1
1414263,4668,119,50.0242,8.9604,Seligenstadt-Waldhof,7,117,203,1
1414264,4669,70,53.8684,10.8747,Selmsdorf,7,117,203,1
1414265,4670,22,53.3707,9.2195,Selsingen,7,117,203,1
1414266,4671,159,50.3362,8.2228,Selters/Taunus-Niederselters,7,117,203,1
1414267,4672,239,50.5218,7.7375,Selters,7,117,203,1
1414268,4673,82,52.012,14.633,Sembten,7,117,203,1
1414269,4675,514,48.3455,10.0624,Neu-Ulm-Hausen,7,117,203,1
1414270,4676,61,51.8333,7.55,Senden-Ottmarsbocholt,7,117,203,1
1414271,4677,102,51.5142,14.0152,Senftenberg,7,117,203,1
1414272,4679,335,49.5186,9.0268,Sensbachtal-Salmshütte,7,117,203,1
1414273,4680,120,51.9953,12.4251,Serno,7,117,203,1
1414274,4681,210,48.9637,9.0246,Sersheim,7,117,203,1
1414275,4682,33,53.85,10.1833,Seth,7,117,203,1
1414276,4683,48,52.516,7.6762,Fürstenau,7,117,203,1
1414277,4684,515,49.1623,11.6272,Seubersdorf/Oberpfalz,7,117,203,1
1414278,4685,411,49.8892,11.7117,Seybothenreuth,7,117,203,1
1414279,4686,187,52.0541,9.909,Sibbesse,7,117,203,1
1414280,4687,60,52.5142,11.2267,Sichau,7,117,203,1
1414281,4688,340,51.7,10.4333,Sieber,7,117,203,1
1414282,4689,45,52.6621,8.9795,Siedenburg-Borstel,7,117,203,1
1414283,4690,347,50.736,8.4195,Siegbach-Eisemroth,7,117,203,1
1414284,4691,63,50.7994,7.2048,Siegburg,7,117,203,1
1414285,4692,229,50.8534,7.9966,Siegen (Kläranlage),7,117,203,1
1414286,4693,260,50.8549,7.9924,Siegen-Eiserfeld,7,117,203,1
1414287,4694,380,48.7629,11.843,Siegenburg,7,117,203,1
1414288,4695,784,50.4705,11.0587,Siegmundsburg,7,117,203,1
1414289,4696,634,47.8219,12.6493,Siegsdorf,7,117,203,1
1414290,4697,838,47.7932,12.6194,Siegsdorf-Maria Eck,7,117,203,1
1414291,4698,45,52.2835,13.2115,Siethen,7,117,203,1
1414292,4699,65,53.4327,12.5795,Sietow,7,117,203,1
1414293,4700,2,54.3833,8.8333,Sieversfleth,7,117,203,1
1414294,4701,58,53.3638,12.0243,Siggelkow-Redlin,7,117,203,1
1414295,4703,581,48.0719,9.1943,Sigmaringen-Laiz,7,117,203,1
1414296,4704,508,47.5776,9.7404,Sigmarszell-Zeisertsweiler,7,117,203,1
1414297,4705,819,49.7595,12.3891,Silberhütte,7,117,203,1
1414298,4706,358,48.2718,13.0273,Simbach/Inn,7,117,203,1
1414299,4707,385,49.5998,11.3374,Simmelsdorf,7,117,203,1
1414300,4708,434,50.6466,6.3121,Simmerath (Kalltalsperre),7,117,203,1
1414301,4709,445,49.9996,7.5981,Simmern-Wahlbach,7,117,203,1
1414302,4710,718,48.6191,8.5247,Simmersfeld,7,117,203,1
1414303,4711,320,49.495,10.1169,Simmershofen-Equarhofen,7,117,203,1
1414304,4712,428,48.0821,8.0919,Simonswald-Obersimonswald,7,117,203,1
1414305,4713,425,48.6919,8.9821,Sindelfingen,7,117,203,1
1414306,4714,601,47.728,11.3586,Sindelsdorf,7,117,203,1
1414307,4715,313,50.2774,7.8366,Singhofen,7,117,203,1
1414308,4716,220,50.2505,9.6192,Sinntal-Altengronau,7,117,203,1
1414309,4717,390,50.3,9.6,Sinntal-Weiperz,7,117,203,1
1414310,4718,197,49.2608,8.874,Sinsheim (Thomas-Mann-Str.),7,117,203,1
1414311,4719,169,49.2447,8.8787,Sinsheim,7,117,203,1
1414312,4720,125,48.7534,8.0983,Sinzheim-Leiberstung,7,117,203,1
1414313,4721,395,51.6451,11.0447,Siptenfelde,7,117,203,1
1414314,4722,412,51.6629,11.0461,Siptenfelde (Forsthaus Uhlenstein),7,117,203,1
1414315,4725,335,50.6277,11.1597,Sitzendorf,7,117,203,1
1414316,4726,145,51.3473,14.1813,Skaska,7,117,203,1
1414317,4727,125,51.2862,13.4711,Großenhain-Skassa,7,117,203,1
1414318,4729,342,50.2882,9.4583,Steinau-Seidenroth,7,117,203,1
1414319,4730,145,50.2691,9.3602,"Soden, Bad-Salmünster",7,117,203,1
1414320,4731,33,52.8366,7.5231,Sögel,7,117,203,1
1414321,4732,41,53.9102,10.4307,Söhren,7,117,203,1
1414322,4733,255,51.2,9.6,Söhrewald-Eiterhagen,7,117,203,1
1414323,4734,335,51.2333,9.5667,Söhrewald-Wellerode,7,117,203,1
1414324,4736,142,51.1592,11.1479,Sömmerda,7,117,203,1
1414325,4737,155,51.4304,13.0711,Sörnewitz-Reudnitz,7,117,203,1
1414326,4738,274,51.7384,10.3062,Sösetalsperre,7,117,203,1
1414327,4739,110,51.5662,8.1155,Soest,7,117,203,1
1414328,4740,430,49.9317,7.307,Sohren,7,117,203,1
1414329,4741,152,51.14,7.093,Solingen-Hohenscheid,7,117,203,1
1414330,4742,89,51.1368,7.1236,Solingen-Glüder,7,117,203,1
1414331,4743,132,51.3493,14.2171,Sollschwitz,7,117,203,1
1414332,4744,402,48.8932,11.0018,Solnhofen,7,117,203,1
1414333,4745,75,52.9604,9.793,Soltau,7,117,203,1
1414334,4746,207,49.7167,6.7333,Sommerau,7,117,203,1
1414335,4747,200,52.1736,11.11,Sommerschenburg,7,117,203,1
1414336,4748,185,51.3691,10.88,Sondershausen,7,117,203,1
1414337,4749,190,51.3833,10.85,Sondershausen-Stockhausen,7,117,203,1
1414338,4750,278,50.9346,10.4812,Sondra,7,117,203,1
1414339,4751,371,50.3457,11.1886,Sonneberg-Oberlind,7,117,203,1
1414340,4752,626,50.3746,11.1828,Sonneberg-Neufang,7,117,203,1
1414341,4754,335,50.2376,11.1797,Sonnefeld-Gestungshausen,7,117,203,1
1414342,4755,847,48.6819,13.7351,Sonnen,7,117,203,1
1414343,4756,776,51.7667,10.5,Sonnenberg,7,117,203,1
1414344,4757,782,48.4064,9.1891,Sonnenbühl-Genkingen,7,117,203,1
1414345,4758,103,51.6833,13.65,Sonnewalde,7,117,203,1
1414346,4759,625,48.0023,10.356,Sontheim,7,117,203,1
1414347,4760,730,47.5219,10.2613,Sonthofen (Flussmeisterstelle),7,117,203,1
1414348,4761,243,51.0667,9.9333,Sontra (A),7,117,203,1
1414349,4762,335,51.0106,10.0021,Sontra-Blankenbach,7,117,203,1
1414350,4763,265,51.0607,9.9266,Sontra,7,117,203,1
1414351,4765,199,51.28,9.9847,"Sooden-Allendorf, Bad",7,117,203,1
1414352,4766,294,51.3667,7.9667,Sorpetalsperre,7,117,203,1
1414353,4767,650,50.4905,12.6451,Sosa/Kleine Bockau,7,117,203,1
1414354,4768,380,50.6574,9.9135,Spahl,7,117,203,1
1414355,4769,710,48.0694,8.7682,Balgheim,7,117,203,1
1414356,4770,320,49.9871,6.6814,Spangdahlem,7,117,203,1
1414357,4771,260,51.1167,9.6667,Spangenberg-Mörshausen,7,117,203,1
1414358,4772,315,51.1167,9.75,Spangenberg-Bischofferod,7,117,203,1
1414359,4773,185,49.35,8.8833,Spechbach,7,117,203,1
1414360,4774,680,50.4935,11.2508,Spechtsbrunn,7,117,203,1
1414361,4775,424,49.7858,11.8211,Speinshart,7,117,203,1
1414362,4776,99,49.36,8.4215,Speyer,7,117,203,1
1414363,4777,808,48.9387,13.312,Spiegelau-Althütte,7,117,203,1
1414364,4778,823,48.9167,13.3167,Spiegelau-Klingenbrunn,7,117,203,1
1414365,4779,354,49.3153,7.1234,Spiesen-Elversberg,7,117,203,1
1414366,4780,240,49.2997,7.1586,Spiesermühle,7,117,203,1
1414367,4781,215,51.1699,14.2788,Spittwitz,7,117,203,1
1414368,4782,87,51.604,12.1093,Spören-Prussendorf,7,117,203,1
1414369,4783,15,53.3167,8.0667,Spohle,7,117,203,1
1414370,4784,208,51.0166,12.2771,Spora-Nißma,7,117,203,1
1414371,4785,538,48.8821,9.772,Spraitbach,7,117,203,1
1414372,4786,110,52.7693,10.4534,Sprakensehl-Hagen,7,117,203,1
1414373,4788,99,51.5787,14.372,Spremberg (Kläranlage),7,117,203,1
1414374,4789,90,51.6601,14.3925,Spremberg/Spree,7,117,203,1
1414375,4790,98,52.2054,9.5668,Springe,7,117,203,1
1414376,4791,270,50.8699,10.1002,Springen,7,117,203,1
1414377,4792,270,51.3333,7.2833,Sprockhövel-Haßlinghausen,7,117,203,1
1414378,4793,88,51.5704,12.4262,Sausedlitz,7,117,203,1
1414379,4794,47,53.3,9.8,Sprötze,7,117,203,1
1414380,4796,160,51.2814,14.7442,Quitzdorf am See-Sproitz,7,117,203,1
1414381,4797,425,50.8738,13.2789,Sankt Michaelis,7,117,203,1
1414382,4798,470,50.4604,10.5947,Sankt Bernhard,7,117,203,1
1414383,4799,34,52.5333,13.1333,Staaken/Brandbg.,7,117,203,1
1414384,4800,18,53.5882,9.4822,Stade,7,117,203,1
1414385,4801,460,50.007,11.2052,Stadelhofen,7,117,203,1
1414386,4802,5,53.6295,9.5255,Stadersand,7,117,203,1
1414387,4803,1,53.4926,8.3768,Butjadingen-Inte,7,117,203,1
1414388,4804,45,52.7,8.7667,Stadt,7,117,203,1
1414389,4805,68,52.3333,9.2,Stadthagen,7,117,203,1
1414390,4806,370,50.7832,11.088,Stadtilm,7,117,203,1
1414391,4807,318,50.158,10.4046,Stadtlauringen-Fuchsstadt,7,117,203,1
1414392,4808,331,50.2307,10.3202,Münnerstadt-Seubrigshausen,7,117,203,1
1414393,4809,275,50.7852,10.1249,Stadtlengsfeld,7,117,203,1
1414394,4810,60,51.9971,6.9707,Stadtlohn,7,117,203,1
1414395,4811,133,49.7725,9.3895,Dorfprozelten,7,117,203,1
1414396,4812,248,50.8515,11.7165,Stadtroda,7,117,203,1
1414397,4813,318,50.0806,11.0467,"Staffelstein, Bad-Stublang",7,117,203,1
1414398,4814,40,52.3903,13.2194,Stahnsdorf,7,117,203,1
1414399,4815,350,50.7099,11.9888,Staitz,7,117,203,1
1414400,4816,390,49.0568,12.6395,Stallwang,7,117,203,1
1414401,4817,530,50.1458,11.6875,Stammbach,7,117,203,1
1414402,4818,597,50.1531,11.7402,Stammbach-Querenbach,7,117,203,1
1414403,4819,478,48.8693,11.4642,Stammham-Appertshofen,7,117,203,1
1414404,4820,450,50.5885,12.4517,Kirchberg-Stangengrün,7,117,203,1
1414405,4821,217,51.6794,11.3641,Arnstein-Ulzigerode,7,117,203,1
1414406,4822,225,51.9025,10.6687,Stapelburg,7,117,203,1
1414407,4823,260,51.0069,12.2888,Starkenberg,7,117,203,1
1414408,4824,585,48,11.3542,Starnberg,7,117,203,1
1414409,4825,67,51.862,11.5514,Staßfurt,7,117,203,1
1414410,4827,540,47.7941,12.486,Grassau,7,117,203,1
1414411,4828,141,49.777,7.6928,Staudernheim,7,117,203,1
1414412,4829,225,50.6719,8.7808,Staufenberg-Treis,7,117,203,1
1414413,4830,50,53.7007,12.893,"Stavenhagen, Reuterstadt",7,117,203,1
1414414,4831,92,51.697,13.47,Stechau,7,117,203,1
1414415,4832,160,51.7345,11.0867,Stecklenberg,7,117,203,1
1414416,4833,28,53.3446,9.3947,Steddorf,7,117,203,1
1414417,4834,490,50.2885,6.5657,Steffeln,7,117,203,1
1414418,4835,338,50.85,8.4667,Steffenberg-Quotshausen,7,117,203,1
1414419,4836,65,52.1894,11.9052,Stegelitz,7,117,203,1
1414420,4837,363,47.9869,7.9466,Stegen,7,117,203,1
1414421,4838,40,52.6553,9.3933,Steimbke,7,117,203,1
1414422,4840,200,50.3074,9.4431,Steinau,7,117,203,1
1414423,4841,0,53.6946,8.8735,"Steinau, Kr. Cuxhaven",7,117,203,1
1414424,4842,388,50.4157,9.4692,Steinau-Hintersteinau,7,117,203,1
1414425,4843,245,50.2621,9.5522,Steinau-Marjoß,7,117,203,1
1414426,4844,379,50.3686,9.4216,Steinau-Ulmbach,7,117,203,1
1414427,4845,179,51.1995,13.6252,Steinbach,7,117,203,1
1414428,4846,616,50.4424,11.3753,Steinbach am Wald,7,117,203,1
1414429,4848,46,52.6164,11.7396,Steinfeld-Schönfeld,7,117,203,1
1414430,4849,64,52.1173,7.3411,Steinfurt-Burgsteinfurt,7,117,203,1
1414431,4850,779,47.7112,10.8758,Steingaden-Lauterbach,7,117,203,1
1414432,4851,21,54.227,12.9894,Steinhagen,7,117,203,1
1414433,4852,82,52.0035,8.3456,Steinhagen-Brockhagen,7,117,203,1
1414434,4853,663,48.0194,9.9446,Steinhausen-Englisweiler,7,117,203,1
1414435,4854,792,50.4714,11.084,Neuhaus-Steinheid,7,117,203,1
1414436,4855,144,51.8833,9.1,"Steinheim, Kreis Höxter",7,117,203,1
1414437,4856,56,53.7223,10.4893,Steinhorst,7,117,203,1
1414438,4857,2,53.5534,9.6097,Mittelnkirchen-Hohenfelde,7,117,203,1
1414439,4858,485,48.3773,12.0927,Steinkirchen-Hofstarring,7,117,203,1
1414440,4859,115,48.9,8.2,Steinmauern,7,117,203,1
1414441,4860,295,51.4998,10.4965,Steinrode-Werningerode,7,117,203,1
1414442,4863,478,51.4117,11.0767,Steinthaleben (Fernsehturm),7,117,203,1
1414443,4864,380,51.3954,11.0728,Kyffhäuserland-Steinthaleben,7,117,203,1
1414444,4865,374,50.3046,11.4629,Steinwiesen,7,117,203,1
1414445,4866,10,53.3833,10.1333,Stelle,7,117,203,1
1414446,4867,544,50.4638,11.9333,Tanna-Spielmes,7,117,203,1
1414447,4868,242,51.5331,10.9015,Stempeda,7,117,203,1
1414448,4871,25,53.7087,11.8299,Sternberg,7,117,203,1
1414449,4872,320,49.0504,8.8459,Sternenfels,7,117,203,1
1414450,4873,40,54.7333,9.7333,Sterup,7,117,203,1
1414451,4874,245,49.6711,8.0958,"Stetten, Kreis Donnersberg",7,117,203,1
1414452,4875,780,48.1417,9.0965,Stetten-Frohnstetten,7,117,203,1
1414453,4876,70,51.8756,12.0791,Steutz,7,117,203,1
1414454,4877,835,47.5974,9.9855,Stiefenhofen,7,117,203,1
1414455,4878,504,51.6646,10.8811,Oberharz am Brocken-Stiege,7,117,203,1
1414456,4879,495,48.7,10.6167,Stillnau,7,117,203,1
1414457,4881,533,47.8591,9.0152,Stockach,7,117,203,1
1414458,4882,89,49.8056,8.4551,Stockstadt am Rhein,7,117,203,1
1414459,4883,19,52.7659,9.4046,Frankenfeld-Hedern,7,117,203,1
1414460,4884,225,51.5333,10.5167,Stöckey,7,117,203,1
1414461,4885,500,49.5667,11.4333,Stöppach,7,117,203,1
1414462,4887,734,48.6656,9.8648,Stötten,7,117,203,1
1414463,4888,32,54.4667,10.1333,Stohl,7,117,203,1
1414464,4889,182,50.7757,6.3236,Stolberg-Schevenhütte,7,117,203,1
1414465,4890,360,51.5667,10.9667,Stolberg/Harz,7,117,203,1
1414466,4891,50,54.5983,9.5441,Stolk,7,117,203,1
1414467,4892,430,50.7157,12.8056,Stollberg/Erzgeb.,7,117,203,1
1414468,4893,75,53.3582,11.7382,Stolpe,7,117,203,1
1414469,4894,37,52.6285,13.2348,Hennigsdorf b. Berlin-Stolpe-Süd,7,117,203,1
1414470,4895,261,51.0413,14.0856,Stolpen,7,117,203,1
1414471,4896,40,54.6654,9.805,Wagersrott,7,117,203,1
1414472,4897,32,54.3333,10.3333,Stoltenberg,7,117,203,1
1414473,4898,39,52.2461,13.9396,Storkow,7,117,203,1
1414474,4899,120,51.9505,12.6009,Wittenberg-Straach,7,117,203,1
1414475,4900,45,51.4406,6.2672,Straelen,7,117,203,1
1414476,4902,16,54.2966,13.0615,Stralsund,7,117,203,1
1414477,4903,2,54.4552,10.1973,Strande,7,117,203,1
1414478,4904,67,53.5162,13.7376,Strasburg,7,117,203,1
1414479,4905,502,48.3369,12.6074,Straß bei Geratskirchen,7,117,203,1
1414480,4906,400,51.614,11.0469,Straßberg,7,117,203,1
1414481,4907,326,48.8301,12.7134,Straßkirchen,7,117,203,1
1414482,4908,566,47.9969,11.4855,Straßlach-Mühlthal,7,117,203,1
1414483,4909,419,48.845,8.5449,Straubenhardt-Schwann,7,117,203,1
1414484,4910,318,48.8823,12.6384,Straubing-Ittling,7,117,203,1
1414485,4911,351,48.8275,12.5597,Straubing,7,117,203,1
1414486,4912,81,52.5884,13.9289,Strausberg,7,117,203,1
1414487,4913,150,51.1667,10.9833,Straußfurt,7,117,203,1
1414488,4914,157,51.162,10.9801,Straußfurt/Unstrut,7,117,203,1
1414489,4915,95,51.364,13.2264,Strehla,7,117,203,1
1414490,4916,337,50.3743,10.7416,Straufhain-Eishausen,7,117,203,1
1414491,4917,145,51.8,8.2,"Stromberg, Kreis Warendorf",7,117,203,1
1414492,4918,297,49.9468,7.783,Stromberg,7,117,203,1
1414493,4920,4,53.4252,8.804,Beverstedt,7,117,203,1
1414494,4921,39,52.2458,13.0794,Stücken,7,117,203,1
1414495,4922,28,52.8881,12.2765,Stüdenitz,7,117,203,1
1414496,4923,465,47.7222,8.4222,Stühlingen-Eberfingen,7,117,203,1
1414497,4925,600,50.6352,10.8623,Stützerbach,7,117,203,1
1414498,4926,224,48.7896,9.2167,Stuttgart (Neckartal),7,117,203,1
1414499,4927,286,48.7693,9.1814,Stuttgart-Stadt,7,117,203,1
1414500,4928,314,48.8281,9.2,Stuttgart (Schnarrenberg),7,117,203,1
1414501,4931,371,48.6883,9.2235,Stuttgart-Echterdingen,7,117,203,1
1414502,4932,318,48.8,9.15,Stuttgart-Feuerbach,7,117,203,1
1414503,4933,401,48.7091,9.2147,Stuttgart-Hohenheim,7,117,203,1
1414504,4934,500,48.7184,9.0959,Stuttgart-Rohr,7,117,203,1
1414505,4935,319,48.8166,9.105,Stuttgart-Weilimdorf,7,117,203,1
1414506,4936,1195,47.6667,12,Sudelfeld,7,117,203,1
1414507,4937,1070,47.6763,12.0564,Sudelfeld (Polizeiheim),7,117,203,1
1414508,4938,70,52.9024,10.4343,Suderburg,7,117,203,1
1414509,4940,0,53.4333,7.3,Südbrookmerland-Bedekamp,7,117,203,1
1414510,4941,2,54.2101,8.919,Wesselburen,7,117,203,1
1414511,4942,10,54.3501,9.2272,Süderstapel,7,117,203,1
1414512,4943,54,52.9877,9.3618,Bothel-Rahnhorst,7,117,203,1
1414513,4944,5,54.0984,12.6741,"Sülze, Bad",7,117,203,1
1414514,4945,314,51.6,10.6833,Sülzhayn,7,117,203,1
1414515,4946,500,48.5151,11.6545,Schweitenkirchen-Sünzhausen,7,117,203,1
1414516,4948,24,52.8341,8.9595,Bruchhausen Vilsen Berxen,7,117,203,1
